# Option 7. Preprocessing description: encoding only, imputing, no cutoff, drop high corr
age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y 
35,1.0,1.0,1.0,0,0,0,1,11,3,2,-1,0,0,93.2,-42.0,4.12,0
47,1.0,1.0,2.0,0,0,0,0,8,4,13,-1,0,0,93.444,-36.1,4.964,1
45,1.0,1.0,0.0,0,0,0,1,8,3,1,-1,0,0,93.444,-36.1,4.967,0
50,1.0,1.0,0.0,0,1,0,0,5,1,5,-1,0,0,93.994,-36.4,4.857,0
59,5.0,1.0,2.0,0,1,0,0,5,2,9,-1,0,0,93.994,-36.4,4.856,0
46,10.0,0.0,3.0,0,1,1,0,5,5,15,-1,0,0,93.994,-36.4,4.859,0
46,0.0,2.0,6.0,0,0,0,1,8,3,2,-1,0,0,93.444,-36.1,4.964,0
30,9.0,1.0,5.0,0,1,0,0,7,4,2,-1,0,0,93.918,-42.7,4.966,0
54,0.0,1.0,6.0,0,1,0,1,7,1,2,-1,0,0,93.918,-42.7,4.962,0
31,0.0,1.0,6.0,0,1,0,0,6,3,6,-1,0,0,94.465,-41.8,4.864,0
34,9.0,1.0,5.0,0,1,0,1,9,5,1,6,4,1,94.199,-37.5,0.883,0
39,0.0,1.0,6.0,0,1,1,1,8,4,4,-1,0,0,93.444,-36.1,4.963,0
54,0.0,2.0,6.0,0,1,0,1,8,2,1,-1,0,0,92.201,-31.4,0.883,0
32,9.0,1.0,6.0,0,1,0,1,8,5,2,-1,0,0,93.444,-36.1,4.964,0
34,9.0,0.0,5.0,0,1,0,1,7,4,21,-1,0,0,93.918,-42.7,4.968,0
56,7.0,1.0,6.0,0,0,0,1,7,1,2,-1,0,0,93.918,-42.7,4.962,0
32,1.0,2.0,2.0,0,1,0,1,5,2,1,-1,0,0,92.893,-46.2,1.291,0
59,5.0,0.0,6.0,0,0,0,0,6,1,6,-1,0,0,94.465,-41.8,4.865,1
59,0.0,1.0,5.0,0,0,0,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
63,5.0,1.0,6.0,0,1,0,1,8,1,1,6,2,-1,92.201,-31.4,0.821,0
53,6.0,1.0,6.0,0,0,0,0,5,5,2,-1,0,0,93.994,-36.4,4.864,0
36,1.0,1.0,1.0,0,0,0,0,5,1,2,-1,0,0,93.994,-36.4,4.857,0
38,1.0,1.0,0.0,0,0,0,1,5,4,1,-1,1,-1,92.893,-46.2,1.266,0
34,0.0,1.0,3.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
45,1.0,1.0,2.0,0,1,0,1,8,1,2,-1,0,0,93.444,-36.1,4.965,0
31,0.0,0.0,6.0,0,1,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
42,1.0,1.0,1.0,0,0,0,0,6,3,7,-1,0,0,94.465,-41.8,4.959,0
29,1.0,1.0,2.0,0,1,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
36,1.0,1.0,5.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.966,0
49,9.0,1.0,5.0,0,1,0,0,5,5,2,-1,0,0,93.994,-36.4,4.857,0
34,1.0,2.0,2.0,0,1,0,1,4,1,3,-1,0,0,93.075,-47.1,1.405,0
40,0.0,2.0,3.0,0,1,0,0,5,3,3,-1,0,0,93.994,-36.4,4.858,0
51,4.0,1.0,6.0,0,1,0,1,8,2,1,-1,0,0,92.201,-31.4,0.884,0
38,0.0,0.0,6.0,0,1,0,1,8,2,2,-1,0,0,93.444,-36.1,4.968,0
41,4.0,1.0,1.0,0,0,0,1,4,4,1,-1,0,0,93.075,-47.1,1.365,1
66,5.0,1.0,0.0,0,0,0,1,9,2,5,-1,0,0,94.199,-37.5,0.881,0
31,0.0,1.0,3.0,0,1,1,0,5,5,1,-1,0,0,93.994,-36.4,4.855,0
44,6.0,0.0,3.0,0,1,0,0,6,1,1,-1,0,0,94.465,-41.8,4.865,0
52,0.0,1.0,6.0,0,0,1,1,5,1,2,-1,0,0,92.893,-46.2,1.354,0
37,1.0,1.0,2.0,0,0,0,0,5,2,3,-1,0,0,93.994,-36.4,4.857,0
26,3.0,2.0,0.0,0,1,1,1,5,5,3,-1,1,-1,92.893,-46.2,1.25,0
30,0.0,1.0,6.0,0,0,0,1,5,2,3,-1,1,-1,92.893,-46.2,1.291,0
34,9.0,2.0,3.0,0,0,0,1,5,3,1,-1,0,0,92.893,-46.2,1.281,0
25,1.0,1.0,2.0,0,1,1,1,7,2,2,-1,0,0,93.918,-42.7,4.961,0
30,0.0,2.0,6.0,0,0,0,1,8,2,1,-1,0,0,93.444,-36.1,4.966,0
29,1.0,1.0,3.0,0,1,0,1,5,3,5,-1,0,0,92.893,-46.2,1.281,0
55,9.0,1.0,6.0,0,1,1,1,5,4,2,-1,1,-1,92.893,-46.2,1.327,1
32,7.0,0.0,3.0,0,0,0,1,4,4,3,-1,0,0,93.075,-47.1,1.435,0
85,5.0,1.0,0.0,0,1,0,1,4,5,2,-1,0,0,93.075,-47.1,1.4,0
31,0.0,1.0,6.0,0,0,0,1,5,3,5,-1,0,0,92.893,-46.2,1.281,0
47,7.0,1.0,3.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.964,0
32,0.0,2.0,3.0,0,0,0,1,8,2,4,-1,0,0,93.444,-36.1,4.963,0
26,1.0,1.0,2.0,0,1,0,0,6,2,3,-1,0,0,94.465,-41.8,4.961,0
48,0.0,1.0,5.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
35,1.0,2.0,2.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.856,0
38,0.0,1.0,3.0,0,1,0,0,6,4,1,-1,0,0,94.465,-41.8,4.961,0
30,2.0,2.0,3.0,0,1,0,1,7,2,5,-1,0,0,93.918,-42.7,4.961,0
60,5.0,0.0,5.0,0,0,0,1,7,1,7,-1,0,0,93.918,-42.7,4.962,0
29,1.0,1.0,5.0,0,0,0,0,5,3,8,-1,0,0,92.893,-46.2,1.281,0
35,9.0,0.0,5.0,0,0,0,1,7,2,4,-1,0,0,93.918,-42.7,4.961,0
37,0.0,2.0,5.0,0,0,0,1,8,2,1,-1,0,0,93.444,-36.1,4.968,0
46,0.0,1.0,3.0,0,0,0,0,8,3,2,-1,0,0,92.201,-31.4,0.884,1
30,6.0,2.0,6.0,0,1,1,1,6,2,4,-1,0,0,92.963,-40.8,1.286,0
49,9.0,0.0,3.0,0,1,0,1,8,4,3,-1,0,0,93.444,-36.1,4.964,0
39,0.0,2.0,3.0,0,1,0,1,10,2,1,-1,0,0,92.431,-26.9,0.737,1
29,0.0,2.0,6.0,0,1,0,1,7,4,1,-1,0,0,93.918,-42.7,4.968,0
38,3.0,1.0,6.0,0,0,0,0,6,1,5,-1,0,0,94.465,-41.8,4.961,0
52,0.0,1.0,6.0,0,0,1,1,5,4,3,-1,0,0,92.893,-46.2,1.266,0
44,1.0,1.0,2.0,0,1,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
29,1.0,1.0,0.0,0,1,1,0,5,3,4,-1,0,0,93.994,-36.4,4.857,0
29,0.0,2.0,6.0,0,1,1,1,11,4,1,-1,0,0,93.2,-42.0,4.076,1
39,0.0,1.0,3.0,0,0,0,1,5,2,1,-1,0,0,92.893,-46.2,1.266,0
26,9.0,2.0,5.0,0,1,0,1,5,4,2,-1,0,0,92.893,-46.2,1.266,0
44,6.0,1.0,6.0,0,1,0,0,5,5,1,-1,0,0,93.994,-36.4,4.857,0
34,0.0,1.0,6.0,0,0,0,1,11,5,3,-1,0,0,93.2,-42.0,4.021,0
32,0.0,1.0,6.0,0,0,0,1,7,4,4,-1,0,0,93.918,-42.7,4.968,0
30,1.0,2.0,2.0,0,1,0,1,11,1,2,-1,0,0,93.2,-42.0,4.191,0
48,1.0,1.0,2.0,0,0,0,1,7,1,4,-1,0,0,93.918,-42.7,4.96,0
49,1.0,1.0,2.0,0,1,0,0,5,5,27,-1,0,0,93.994,-36.4,4.857,0
57,9.0,1.0,6.0,0,1,0,1,4,4,1,-1,0,0,93.075,-47.1,1.41,1
29,9.0,2.0,5.0,0,1,0,1,8,1,1,-1,0,0,93.444,-36.1,4.965,0
55,9.0,1.0,5.0,0,1,0,0,5,4,3,-1,0,0,93.994,-36.4,4.86,0
29,1.0,1.0,2.0,0,0,0,1,7,1,3,-1,0,0,93.918,-42.7,4.962,0
41,9.0,2.0,5.0,0,0,0,0,5,5,2,-1,0,0,93.994,-36.4,4.857,0
28,1.0,1.0,2.0,0,1,0,1,5,4,3,-1,0,0,92.893,-46.2,1.266,0
37,1.0,1.0,1.0,0,0,0,0,10,5,1,-1,0,0,92.431,-26.9,0.73,0
29,0.0,1.0,6.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.957,0
55,7.0,1.0,3.0,0,1,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
37,1.0,1.0,2.0,0,1,0,0,5,4,4,-1,0,0,93.994,-36.4,4.855,0
41,9.0,0.0,5.0,0,0,0,1,8,3,7,-1,0,0,93.444,-36.1,4.964,0
32,0.0,1.0,6.0,0,0,0,1,7,4,2,-1,0,0,93.918,-42.7,4.958,0
48,1.0,1.0,0.0,0,1,0,1,5,1,3,-1,0,0,92.893,-46.2,1.244,0
47,1.0,1.0,5.0,0,0,0,0,5,1,1,-1,0,0,93.994,-36.4,4.858,0
39,2.0,1.0,6.0,0,1,0,1,11,5,4,-1,0,0,93.2,-42.0,4.021,0
50,9.0,1.0,5.0,0,1,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
53,0.0,1.0,6.0,0,0,1,0,6,4,10,-1,0,0,92.963,-40.8,1.235,1
31,1.0,2.0,2.0,0,1,1,1,5,3,2,-1,0,0,92.893,-46.2,1.334,0
31,9.0,1.0,6.0,0,1,0,1,6,5,2,-1,0,0,92.963,-40.8,1.268,1
41,0.0,1.0,6.0,0,0,1,1,7,1,2,-1,0,0,93.918,-42.7,4.96,0
30,0.0,1.0,6.0,0,1,0,1,8,2,2,-1,0,0,93.444,-36.1,4.968,0
36,2.0,1.0,6.0,0,0,0,1,7,3,4,-1,0,0,93.918,-42.7,4.963,0
51,0.0,1.0,6.0,0,0,0,1,11,2,2,1,1,1,93.2,-42.0,4.153,0
33,0.0,1.0,6.0,0,0,0,1,11,2,1,-1,0,0,94.767,-50.8,1.035,1
56,4.0,1.0,6.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
31,0.0,1.0,6.0,0,0,0,1,11,4,1,-1,0,0,93.2,-42.0,4.076,0
40,0.0,2.0,6.0,0,0,0,1,11,3,2,-1,0,0,93.2,-42.0,4.12,0
41,9.0,1.0,5.0,0,1,0,1,9,1,2,-1,0,0,92.379,-29.8,0.771,0
52,1.0,0.0,2.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.962,0
34,0.0,1.0,6.0,0,0,0,0,6,5,2,-1,0,0,94.465,-41.8,4.967,0
31,4.0,2.0,6.0,0,1,0,1,11,2,2,-1,0,0,93.2,-42.0,4.153,0
38,0.0,0.0,6.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.962,0
34,1.0,1.0,5.0,0,1,1,1,11,2,1,-1,1,-1,93.2,-42.0,4.153,0
57,6.0,1.0,6.0,0,0,0,1,8,1,3,-1,0,0,93.444,-36.1,4.965,0
35,1.0,2.0,5.0,0,0,1,0,5,3,2,-1,0,0,93.994,-36.4,4.857,0
37,7.0,1.0,2.0,0,1,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
55,0.0,0.0,3.0,0,1,0,1,8,2,2,6,3,1,94.027,-38.3,0.904,1
57,5.0,1.0,6.0,0,1,1,1,11,1,2,-1,0,0,93.2,-42.0,4.191,1
28,9.0,2.0,3.0,0,0,0,1,7,1,8,-1,0,0,93.918,-42.7,4.962,0
44,7.0,1.0,3.0,0,0,1,1,5,4,1,-1,0,0,92.893,-46.2,1.266,1
40,3.0,1.0,0.0,0,1,0,0,6,5,4,-1,0,0,94.465,-41.8,4.959,0
57,4.0,1.0,5.0,0,1,0,0,5,2,3,-1,0,0,93.994,-36.4,4.857,0
27,1.0,2.0,0.0,0,1,0,1,7,3,5,-1,0,0,93.918,-42.7,4.962,0
54,1.0,1.0,2.0,0,1,0,1,7,4,2,-1,0,0,93.918,-42.7,4.968,0
54,1.0,1.0,2.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.964,0
53,0.0,1.0,6.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.962,0
28,10.0,2.0,0.0,0,1,1,1,10,5,1,-1,0,0,92.431,-26.9,0.752,0
27,7.0,1.0,3.0,0,0,0,0,7,5,1,-1,0,0,93.918,-42.7,4.959,1
45,9.0,1.0,5.0,0,1,0,0,5,3,5,-1,0,0,93.994,-36.4,4.856,0
25,9.0,2.0,6.0,0,0,1,1,11,3,4,-1,0,0,92.649,-30.1,0.715,0
43,0.0,1.0,3.0,0,1,0,1,7,1,22,-1,0,0,93.918,-42.7,4.962,0
31,1.0,2.0,3.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
26,4.0,2.0,6.0,0,0,1,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
57,1.0,1.0,5.0,0,1,0,1,7,1,4,-1,0,0,93.918,-42.7,4.96,1
28,10.0,1.0,5.0,0,1,0,1,8,5,3,-1,1,-1,92.201,-31.4,0.869,1
65,5.0,1.0,0.0,0,0,0,1,10,5,2,7,3,1,94.601,-49.5,0.993,1
54,1.0,1.0,2.0,0,1,0,1,7,2,2,13,2,1,94.215,-40.3,0.876,0
63,9.0,1.0,5.0,0,1,0,1,8,2,1,-1,0,0,92.201,-31.4,0.838,0
59,3.0,1.0,0.0,0,1,0,1,7,2,2,-1,0,0,93.918,-42.7,4.962,0
31,9.0,2.0,3.0,0,0,0,1,5,3,1,-1,0,0,92.893,-46.2,1.334,0
39,9.0,1.0,6.0,0,1,0,1,8,4,1,-1,0,0,93.444,-36.1,4.962,0
52,4.0,1.0,6.0,0,1,1,1,11,1,3,-1,0,0,93.2,-42.0,4.191,0
37,0.0,1.0,3.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.966,0
37,1.0,1.0,5.0,0,1,0,0,5,2,6,-1,0,0,93.994,-36.4,4.857,0
27,1.0,2.0,3.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
50,2.0,1.0,0.0,0,1,0,1,7,4,3,-1,0,0,93.918,-42.7,4.958,0
33,0.0,2.0,3.0,0,1,1,0,6,5,26,-1,0,0,94.465,-41.8,4.959,0
78,5.0,1.0,0.0,0,0,0,1,7,1,1,-1,0,0,94.215,-40.3,0.87,1
34,1.0,1.0,2.0,0,1,1,0,5,3,4,-1,0,0,93.994,-36.4,4.857,1
22,8.0,2.0,2.0,0,0,0,1,3,5,1,-1,1,-1,93.369,-34.8,0.653,0
52,5.0,2.0,2.0,0,0,0,0,7,4,6,-1,0,0,93.918,-42.7,4.962,0
32,0.0,2.0,6.0,0,0,0,0,6,2,12,-1,0,0,94.465,-41.8,4.864,0
46,1.0,2.0,2.0,0,0,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,0
29,1.0,1.0,5.0,0,1,0,0,5,1,6,-1,0,0,93.994,-36.4,4.857,0
35,9.0,2.0,5.0,0,0,0,0,6,2,1,-1,0,0,94.055,-39.8,0.713,0
35,9.0,1.0,5.0,0,0,1,0,5,4,2,-1,0,0,93.994,-36.4,4.855,0
52,1.0,1.0,2.0,0,0,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
57,1.0,1.0,1.0,0,0,0,1,7,5,1,-1,0,0,92.469,-33.6,1.059,0
60,0.0,1.0,6.0,0,1,0,1,5,3,1,6,2,1,93.876,-40.0,0.682,1
53,0.0,1.0,6.0,0,1,0,1,4,5,1,-1,0,0,93.075,-47.1,1.405,0
52,7.0,1.0,0.0,0,1,0,1,7,5,3,-1,0,0,93.918,-42.7,4.963,0
36,4.0,1.0,2.0,0,1,0,1,5,3,2,-1,1,-1,92.893,-46.2,1.334,0
32,9.0,0.0,3.0,0,1,0,1,8,2,10,-1,0,0,93.444,-36.1,4.965,0
53,9.0,1.0,5.0,0,1,0,1,8,2,1,-1,0,0,93.444,-36.1,4.968,0
32,0.0,2.0,6.0,0,1,0,1,8,1,2,-1,0,0,93.444,-36.1,4.965,0
40,4.0,1.0,6.0,0,0,0,1,11,5,1,-1,0,0,93.2,-42.0,4.021,0
39,7.0,2.0,3.0,0,0,1,0,6,1,3,-1,0,0,94.465,-41.8,4.96,0
47,4.0,1.0,2.0,0,0,0,1,6,2,1,-1,0,0,92.963,-40.8,1.262,0
46,1.0,1.0,0.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.961,0
34,0.0,1.0,3.0,0,0,0,1,7,3,1,-1,0,0,93.918,-42.7,4.962,0
29,0.0,1.0,6.0,0,0,1,0,5,2,3,-1,0,0,92.893,-46.2,1.291,0
38,10.0,2.0,3.0,0,1,0,1,12,1,3,10,1,1,92.713,-33.0,0.717,0
53,5.0,1.0,0.0,0,1,0,0,5,4,2,-1,0,0,93.994,-36.4,4.86,0
33,7.0,1.0,5.0,0,1,0,1,8,4,5,-1,0,0,93.444,-36.1,4.962,0
39,4.0,1.0,6.0,0,1,0,0,6,1,2,-1,0,0,94.465,-41.8,4.96,0
28,7.0,1.0,3.0,0,1,0,0,5,5,4,-1,0,0,93.994,-36.4,4.864,0
37,5.0,0.0,2.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
34,2.0,1.0,3.0,0,0,1,1,11,5,1,-1,0,0,93.2,-42.0,4.021,0
33,0.0,1.0,3.0,0,1,0,1,5,2,1,-1,0,0,92.893,-46.2,1.344,0
44,1.0,1.0,2.0,0,1,0,0,4,4,2,-1,0,0,93.075,-47.1,1.365,0
39,0.0,1.0,0.0,0,0,0,0,5,1,2,-1,0,0,93.994,-36.4,4.858,0
39,9.0,2.0,5.0,0,0,1,1,7,1,4,-1,0,0,93.918,-42.7,4.96,0
31,0.0,2.0,3.0,0,0,0,0,5,4,22,-1,0,0,93.994,-36.4,4.86,0
45,10.0,1.0,2.0,0,1,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
37,2.0,1.0,6.0,0,1,0,0,11,1,1,-1,1,-1,93.2,-42.0,4.191,0
34,10.0,2.0,6.0,0,0,0,1,11,5,5,-1,1,-1,92.649,-30.1,0.716,1
48,0.0,0.0,6.0,0,0,1,1,7,1,5,-1,0,0,93.918,-42.7,4.96,0
25,9.0,2.0,5.0,0,1,0,1,11,5,2,19,1,1,94.767,-50.8,1.04,1
33,0.0,2.0,6.0,0,1,0,1,8,3,1,-1,0,0,93.444,-36.1,4.964,0
32,9.0,1.0,6.0,0,0,0,1,8,4,11,-1,0,0,93.444,-36.1,4.962,0
31,0.0,1.0,3.0,0,1,0,1,8,3,1,-1,0,0,93.444,-36.1,4.965,0
39,9.0,1.0,5.0,0,0,0,0,6,3,2,-1,0,0,94.465,-41.8,4.864,0
37,9.0,2.0,6.0,0,1,0,1,8,3,3,-1,0,0,93.444,-36.1,4.964,0
37,1.0,1.0,2.0,0,1,0,1,7,5,1,-1,0,0,93.918,-42.7,4.957,0
43,0.0,1.0,3.0,0,0,1,1,12,1,2,8,2,-1,92.713,-33.0,0.717,1
27,1.0,1.0,2.0,0,1,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
32,2.0,2.0,6.0,0,1,0,1,7,2,3,-1,0,0,93.918,-42.7,4.961,0
28,9.0,2.0,5.0,0,1,0,0,5,3,1,-1,1,-1,92.893,-46.2,1.281,0
40,9.0,1.0,5.0,0,1,0,1,11,4,1,-1,1,-1,93.2,-42.0,4.076,0
54,9.0,1.0,2.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
31,4.0,1.0,2.0,0,0,1,0,5,3,2,-1,0,0,93.994,-36.4,4.858,0
56,1.0,0.0,2.0,0,0,1,1,7,1,8,-1,0,0,93.918,-42.7,4.962,0
38,0.0,1.0,1.0,0,0,1,0,11,1,2,-1,0,0,93.2,-42.0,4.191,0
32,9.0,2.0,3.0,0,0,0,1,8,1,5,-1,0,0,93.444,-36.1,4.965,0
30,0.0,1.0,6.0,0,0,0,1,7,1,11,-1,0,0,93.918,-42.7,4.962,0
33,7.0,1.0,3.0,0,0,0,0,5,5,3,-1,0,0,93.994,-36.4,4.855,1
47,1.0,1.0,0.0,0,0,0,0,6,3,2,-1,0,0,94.465,-41.8,4.864,0
33,1.0,2.0,2.0,0,1,1,0,5,5,2,-1,0,0,93.994,-36.4,4.859,0
30,7.0,1.0,3.0,0,1,0,0,6,3,2,-1,0,0,94.465,-41.8,4.962,0
34,2.0,1.0,6.0,0,0,1,1,4,5,3,-1,0,0,93.075,-47.1,1.405,0
55,5.0,2.0,6.0,0,0,0,1,11,5,3,-1,0,0,93.2,-42.0,4.021,0
46,4.0,1.0,2.0,0,1,0,0,6,2,2,-1,0,0,94.465,-41.8,4.864,0
28,1.0,2.0,0.0,0,1,0,0,5,1,2,-1,0,0,93.994,-36.4,4.857,0
55,1.0,1.0,0.0,0,1,0,1,8,4,3,-1,0,0,93.444,-36.1,4.963,0
27,0.0,2.0,6.0,0,0,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
32,9.0,2.0,3.0,0,1,0,1,5,3,1,-1,1,-1,92.893,-46.2,1.281,0
41,4.0,1.0,6.0,0,1,0,1,5,5,1,18,2,-1,93.876,-40.0,0.695,1
39,9.0,2.0,5.0,0,0,0,1,5,3,1,-1,1,-1,92.893,-46.2,1.334,0
35,0.0,2.0,6.0,0,0,0,1,7,5,2,-1,0,0,93.918,-42.7,4.963,0
25,1.0,2.0,3.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.857,0
40,1.0,1.0,3.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.859,1
28,7.0,1.0,3.0,0,1,1,1,7,3,1,-1,0,0,93.918,-42.7,4.957,0
53,0.0,1.0,3.0,0,1,0,1,5,5,1,-1,1,-1,92.893,-46.2,1.25,0
47,7.0,1.0,2.0,0,1,0,1,8,4,4,-1,0,0,93.444,-36.1,4.963,0
33,7.0,1.0,1.0,0,1,0,1,5,1,4,-1,0,0,92.893,-46.2,1.299,0
37,0.0,1.0,6.0,0,1,0,0,6,3,10,-1,0,0,94.465,-41.8,4.959,0
37,1.0,1.0,3.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
81,5.0,1.0,6.0,0,1,1,1,10,2,2,6,1,1,92.431,-26.9,0.728,0
53,2.0,0.0,6.0,0,1,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
50,1.0,1.0,1.0,0,1,0,1,8,5,4,-1,0,0,93.444,-36.1,4.966,0
45,1.0,0.0,2.0,0,1,0,0,6,4,3,-1,0,0,94.465,-41.8,4.958,0
26,6.0,1.0,6.0,0,0,0,1,5,3,2,-1,0,0,92.893,-46.2,1.27,1
28,7.0,0.0,3.0,0,1,0,0,5,3,2,-1,0,0,93.994,-36.4,4.859,0
58,5.0,2.0,5.0,0,1,0,1,4,3,3,-1,0,0,93.075,-47.1,1.405,1
34,0.0,0.0,6.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
41,0.0,1.0,6.0,0,1,0,1,7,5,7,6,3,1,94.215,-40.3,0.896,0
35,1.0,1.0,0.0,0,0,1,1,7,1,4,-1,0,0,93.918,-42.7,4.96,0
78,5.0,0.0,0.0,0,0,0,1,6,4,1,-1,0,0,94.055,-39.8,0.729,1
27,1.0,2.0,0.0,0,0,1,0,5,3,2,-1,0,0,93.994,-36.4,4.857,0
27,9.0,2.0,5.0,0,1,0,1,7,5,6,-1,0,0,93.918,-42.7,4.962,0
30,9.0,2.0,5.0,0,1,0,1,8,1,1,-1,0,0,93.444,-36.1,4.963,0
41,6.0,0.0,6.0,0,0,0,1,7,4,10,-1,0,0,93.918,-42.7,4.968,0
49,1.0,1.0,2.0,0,0,0,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
30,6.0,1.0,2.0,0,0,0,1,5,5,2,-1,0,0,92.893,-46.2,1.313,0
31,9.0,1.0,5.0,0,0,0,1,8,5,2,-1,0,0,93.444,-36.1,4.964,0
36,0.0,1.0,3.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.961,0
40,4.0,2.0,6.0,0,0,1,1,5,5,1,-1,1,-1,92.893,-46.2,1.313,0
35,1.0,1.0,2.0,0,0,0,0,5,4,2,-1,0,0,93.994,-36.4,4.855,0
45,9.0,1.0,5.0,0,0,0,0,5,3,1,-1,0,0,93.994,-36.4,4.859,0
36,4.0,0.0,3.0,0,0,1,1,11,3,2,-1,0,0,93.2,-42.0,4.12,1
30,7.0,1.0,3.0,0,1,0,0,6,5,1,-1,0,0,94.465,-41.8,4.967,0
31,0.0,1.0,6.0,0,0,0,1,8,1,1,-1,0,0,93.444,-36.1,4.965,0
57,1.0,1.0,2.0,0,0,0,0,5,5,3,-1,0,0,93.994,-36.4,4.864,0
58,5.0,1.0,5.0,0,0,0,1,8,1,2,-1,0,0,93.444,-36.1,4.97,0
52,7.0,1.0,3.0,0,1,0,1,8,2,5,-1,0,0,93.444,-36.1,4.963,0
32,9.0,1.0,5.0,0,1,1,1,5,3,1,-1,0,0,92.893,-46.2,1.334,0
46,7.0,0.0,5.0,0,1,0,0,6,3,2,-1,0,0,94.465,-41.8,4.958,0
30,0.0,2.0,6.0,0,1,0,0,11,4,2,-1,0,0,93.2,-42.0,4.076,0
34,0.0,1.0,2.0,0,1,0,1,5,5,1,-1,0,0,92.893,-46.2,1.313,0
36,0.0,1.0,6.0,0,1,0,0,6,5,2,-1,0,0,94.465,-41.8,4.959,0
27,9.0,2.0,3.0,0,0,0,1,7,3,2,-1,0,0,93.918,-42.7,4.962,0
36,1.0,1.0,3.0,0,0,0,0,6,5,4,-1,0,0,94.465,-41.8,4.959,0
33,6.0,2.0,6.0,0,1,0,0,6,5,5,-1,0,0,94.465,-41.8,4.959,0
48,1.0,1.0,0.0,0,0,0,1,5,3,1,-1,1,-1,92.893,-46.2,1.334,0
37,2.0,0.0,3.0,0,0,0,1,7,3,4,-1,0,0,93.918,-42.7,4.957,0
58,0.0,2.0,6.0,0,0,0,0,7,1,1,-1,0,0,93.918,-42.7,4.962,0
33,7.0,2.0,3.0,0,0,0,1,10,2,1,-1,0,0,92.431,-26.9,0.728,1
46,1.0,2.0,2.0,0,1,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,0
42,0.0,0.0,6.0,0,0,0,0,5,3,4,-1,0,0,93.994,-36.4,4.859,0
53,4.0,1.0,6.0,0,1,1,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
57,4.0,1.0,6.0,0,0,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
57,1.0,1.0,3.0,0,0,0,1,7,5,1,-1,0,0,93.918,-42.7,4.957,1
55,0.0,1.0,3.0,0,1,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
38,1.0,1.0,5.0,0,1,1,1,11,3,2,-1,0,0,93.2,-42.0,4.12,0
46,4.0,1.0,6.0,0,1,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
51,6.0,1.0,3.0,0,1,0,1,8,5,6,-1,0,0,93.444,-36.1,4.963,0
26,0.0,2.0,6.0,0,1,0,1,5,1,3,-1,1,-1,92.893,-46.2,1.244,0
56,2.0,1.0,6.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.958,0
