age,marital,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_management,job_other,job_services,job_technician,education_basic.9y,education_high.school,education_other,education_professional.course,education_university.degree
34,1,0,0,1,5,3,156.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,1
39,0,1,0,0,4,5,397.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,0,0,0,1
57,0,0,0,0,11,3,182.0,1,2,-3.4,92.649,-30.1,0.716,5017.5,1,1,0,0,0,0,0,0,0,0,0,1
47,0,1,0,0,8,3,49.0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
35,0,1,0,0,8,5,494.0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
41,0,0,0,1,5,3,351.0,1,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,1,1,0,0,0,0
38,0,1,0,0,5,3,193.0,3,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
26,1,1,0,0,5,1,113.0,2,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,1,0,0,0,1,0,0,0
34,0,0,0,0,8,1,220.0,1,0,-2.9,92.201,-31.4,0.861,5076.2,1,0,0,0,0,0,1,0,0,0,0,1
26,1,1,0,0,7,2,201.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
31,1,1,1,0,4,1,17.0,5,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,0,0,0,0,0,0,0,0,0,1
58,2,1,0,1,7,3,174.0,5,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
42,0,1,0,0,8,1,178.0,2,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
26,1,0,0,0,7,4,224.0,2,0,1.4,93.918,-42.7,4.958,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
35,0,1,0,0,11,3,337.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
57,0,1,0,0,8,3,145.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
45,0,0,0,0,8,2,105.0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
45,2,0,0,0,8,4,76.0,1,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
33,0,0,0,0,7,3,169.0,5,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0,1,0,0,0,0,0,1,0,0
42,0,1,0,1,7,4,27.0,14,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,1,0,0,0,0,0,0,1
52,0,1,0,0,5,1,494.0,1,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,1,0,0,1,0,0,0
48,2,1,1,1,5,5,246.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
27,0,1,0,1,5,5,187.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
28,0,0,0,0,7,2,143.0,5,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
36,1,1,0,0,8,3,188.0,3,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,0,0,0,0,0,1
38,0,1,0,0,11,4,163.0,2,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,0,0,0,0,0,0,1,0,0
31,1,0,0,0,11,2,166.0,2,0,-3.4,92.649,-30.1,0.716,5017.5,0,1,0,0,0,0,0,0,0,0,0,1
31,0,1,0,0,6,2,98.0,3,0,-2.9,92.963,-40.8,1.286,5076.2,0,0,0,0,0,1,0,0,0,1,0,0
67,1,1,1,0,3,1,70.0,22,0,-1.8,92.843,-50.0,1.703,5099.1,0,0,0,0,1,0,0,0,0,0,0,1
27,0,0,0,1,7,1,81.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
37,2,1,0,0,7,4,12.0,2,0,1.4,93.918,-42.7,4.968,5228.1,1,0,0,0,1,0,0,0,1,0,0,0
42,0,0,0,1,5,1,208.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
32,0,1,0,1,5,2,477.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
31,1,1,0,0,7,1,90.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
29,2,1,1,0,5,1,58.0,6,0,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,0,0,0,0,0,0,1,0
40,0,0,1,1,6,5,176.0,2,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
27,1,1,0,0,6,2,103.0,4,0,-2.9,92.963,-40.8,1.286,5076.2,0,0,0,0,1,0,0,0,0,1,0,0
24,1,0,0,0,7,4,418.0,2,0,1.4,93.918,-42.7,4.958,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
35,1,0,0,0,5,2,95.0,1,0,-1.8,92.893,-46.2,1.344,5099.1,1,0,1,0,0,0,0,0,1,0,0,0
33,0,1,0,0,7,4,90.0,9,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
38,0,1,0,1,5,4,617.0,2,0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,1,0,0,0,0
58,0,1,0,0,7,1,71.0,6,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
38,0,1,0,0,4,3,484.0,2,0,-1.8,93.075,-47.1,1.498,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
38,1,0,0,0,8,1,135.0,7,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,0,0,0,0,1,0,0,0,0,1
37,1,1,0,1,6,3,109.0,3,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
56,0,1,0,1,4,1,172.0,1,0,-1.8,93.075,-47.1,1.466,5099.1,0,0,0,0,1,0,0,0,0,1,0,0
39,1,0,1,0,8,4,216.0,2,0,1.4,93.444,-36.1,4.968,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
40,0,1,0,1,6,4,219.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,1,0
39,0,0,1,0,11,2,530.0,1,1,-0.1,93.2,-42.0,4.153,5195.8,0,0,0,0,1,0,0,1,0,0,0,0
39,0,0,0,1,7,4,94.0,12,0,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
56,0,0,0,0,4,2,584.0,1,0,-1.8,93.075,-47.1,1.423,5099.1,0,0,0,1,0,0,0,1,0,0,0,0
46,0,1,0,1,5,5,218.0,2,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
41,2,1,0,1,5,2,270.0,1,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,0,1,0,0
38,2,0,0,0,8,5,391.0,3,1,-2.9,92.201,-31.4,0.869,5076.2,1,0,0,0,1,0,0,0,1,0,0,0
59,0,0,0,0,7,5,202.0,2,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
30,0,1,0,0,8,4,104.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
36,0,0,0,1,5,5,363.0,8,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,0,0,1,6,1,184.0,1,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
29,0,1,1,1,5,4,286.0,2,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
56,0,1,0,1,6,3,114.0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
31,0,0,0,1,5,2,359.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,1,0,0,1,0,0,0,0
39,0,0,1,0,11,3,418.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0,0,0,1,0,0,0,0
38,0,1,0,0,7,2,71.0,2,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
27,0,1,0,1,5,4,491.0,1,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
39,0,0,1,0,7,2,90.0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
47,0,1,0,0,8,5,109.0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
34,0,1,0,0,5,5,248.0,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,1,0,0,0,0
33,0,1,0,1,6,1,119.0,2,0,1.4,94.465,-41.8,4.96,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
39,0,1,0,0,5,4,162.0,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,1,0,0,0,0,0,0,0,1
27,0,0,0,1,5,5,125.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,1
22,1,1,0,0,5,4,47.0,3,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,1,0,0,0,1,0,0,0
28,0,1,0,1,5,2,176.0,4,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
34,1,0,0,1,7,4,23.0,1,1,-1.7,94.215,-40.3,0.884,4991.6,0,0,0,0,0,0,1,1,0,0,0,0
57,0,1,0,0,4,5,185.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,0
34,0,1,0,0,8,2,298.0,2,0,-1.7,94.027,-38.3,0.886,4991.6,0,0,1,0,0,0,0,1,0,0,0,0
48,0,1,0,1,7,2,563.0,1,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
34,0,1,0,0,11,3,36.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
60,0,0,1,1,7,3,271.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
47,0,1,0,0,4,5,239.0,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,0,0,0,1,0
31,0,1,1,0,10,2,203.0,4,2,-1.1,94.601,-49.5,0.982,4963.6,1,0,0,0,0,0,1,0,0,0,0,1
34,0,0,1,1,5,1,165.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,1
41,0,0,0,1,5,1,237.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,1,0,0,0
39,2,0,0,0,7,2,121.0,17,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
37,0,1,0,0,8,5,17.0,7,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
37,1,1,0,0,11,1,128.0,1,0,-3.4,92.649,-30.1,0.722,5017.5,0,0,1,0,0,0,0,0,1,0,0,0
47,0,0,1,1,5,4,69.0,2,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,0,1,0
33,1,1,0,0,7,4,154.0,14,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
28,1,1,0,0,5,4,182.0,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
38,0,1,0,0,8,2,427.0,12,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
28,1,0,0,0,10,4,116.0,1,1,-1.1,94.601,-49.5,0.965,4963.6,0,1,0,0,0,0,0,0,0,0,0,1
40,0,1,0,1,5,5,57.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
41,0,0,0,0,8,3,154.0,7,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
31,0,1,0,0,8,1,314.0,3,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
50,0,1,0,0,7,3,58.0,2,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
32,0,1,0,0,5,5,83.0,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
29,1,0,0,1,6,5,139.0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
31,0,0,1,0,8,4,166.0,2,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
46,0,1,1,1,5,3,323.0,1,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,1,0,0,0,0,0,0,1
48,2,0,0,0,5,2,53.0,9,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
52,0,1,0,0,11,5,211.0,7,1,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
33,0,0,0,1,5,3,629.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
51,0,0,0,0,7,3,71.0,3,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,1,0,0,0,1,0,0,0,0
56,0,1,0,1,6,5,92.0,3,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,1,0,0,0,1,0,0,0
48,0,0,0,1,5,1,174.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
41,0,1,0,0,11,2,331.0,2,0,-0.1,93.2,-42.0,4.153,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
60,0,0,0,0,8,2,66.0,1,0,-2.9,92.201,-31.4,0.883,5076.2,0,1,0,0,0,0,0,0,0,0,1,0
33,1,0,0,0,5,1,164.0,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,0,1,0,0,0,0,0,0,1
47,1,1,0,0,7,1,365.0,3,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,1,0,0,0,1,0
40,0,1,0,0,4,4,124.0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
53,1,1,0,0,4,1,167.0,1,0,-1.8,93.075,-47.1,1.392,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
51,0,1,0,0,5,2,302.0,1,1,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,1,0,0,0,1,0,0,0
33,0,0,0,1,5,3,339.0,1,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
36,2,0,0,0,9,2,190.0,3,1,-1.1,94.199,-37.5,0.881,4963.6,1,0,0,1,0,0,0,0,0,0,0,1
39,0,1,0,1,5,4,175.0,5,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,1,0,0,0,1,0,0,0
51,0,1,0,1,5,1,109.0,2,0,1.1,93.994,-36.4,4.858,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
42,0,0,0,0,7,5,147.0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
49,0,1,0,0,4,1,404.0,6,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
28,1,0,0,0,5,3,210.0,3,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,1,0,0,0,0,0,0,1,0,0
37,2,0,1,1,4,5,318.0,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0
57,0,0,1,0,7,5,77.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
36,0,1,0,1,5,2,547.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
58,2,0,0,0,11,5,189.0,1,0,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
38,0,1,0,0,8,1,470.0,1,2,-2.9,92.201,-31.4,0.821,5076.2,1,1,0,0,0,0,0,0,1,0,0,0
53,0,1,0,1,6,2,259.0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
56,0,0,0,0,7,3,120.0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
52,0,1,1,1,5,2,280.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,1,0,0,0,0,0,0,1,0
64,0,0,0,0,4,2,157.0,4,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,1,0,0,0,0,0,0,1
32,0,0,0,0,8,2,215.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
36,0,0,0,1,6,5,355.0,4,0,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
29,1,0,0,1,6,1,91.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
28,1,0,0,1,6,1,125.0,2,0,1.4,94.465,-41.8,4.947,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
46,1,1,0,0,7,4,155.0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
35,0,0,0,1,6,4,34.0,31,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
31,1,0,0,0,11,4,148.0,6,1,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,0,0,0,0,0,0,1,0,0
45,2,1,0,0,8,3,156.0,1,0,-2.9,92.201,-31.4,0.884,5076.2,0,0,0,0,1,0,0,0,0,1,0,0
35,0,1,0,0,8,4,51.0,3,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
34,1,1,0,1,6,5,19.0,2,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
33,0,0,0,0,8,3,83.0,7,0,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
36,0,1,0,1,5,4,287.0,1,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
37,1,0,0,0,7,1,249.0,3,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
28,1,1,0,0,5,2,193.0,2,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,1,0,0,0,0,0,0,0,1
33,1,0,0,0,4,5,124.0,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0
39,0,1,0,0,4,4,487.0,3,0,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
33,1,0,0,0,4,1,69.0,3,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,0,0,1,0
33,2,0,0,0,8,1,197.0,4,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,1,0
31,0,0,0,1,5,2,203.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
41,0,1,0,1,8,4,345.0,1,3,-1.7,94.027,-38.3,0.899,4991.6,1,1,0,0,0,0,0,0,0,0,0,1
20,1,0,0,0,7,3,208.0,4,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
29,1,1,0,1,5,4,242.0,2,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,1,0,0,0
30,0,0,0,0,8,3,176.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
50,0,1,0,0,5,1,126.0,2,1,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,1,0,0,1,0,0,0,0
31,0,1,0,0,8,2,284.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
57,0,0,1,1,6,4,267.0,1,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
57,0,1,0,1,5,1,48.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
36,0,1,1,0,11,2,130.0,1,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,1,0,0,0,0,1,0,0,0,0
41,2,1,0,0,8,3,536.0,5,0,1.4,93.444,-36.1,4.964,5228.1,1,1,0,0,0,0,0,0,0,0,0,1
34,0,1,0,1,5,5,154.0,3,0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,1
36,0,1,1,0,7,1,120.0,6,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
28,0,0,0,1,5,1,52.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,1
32,0,1,0,1,5,5,314.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,1,0,0,0
38,0,0,0,0,7,4,81.0,1,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
44,0,1,1,0,8,5,390.0,2,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
45,0,0,1,1,5,4,93.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
53,0,0,0,1,5,2,182.0,2,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,0,0,0,0,0,0,1,0,0
31,1,0,1,1,7,4,70.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
33,0,0,1,0,5,2,54.0,2,1,-1.8,92.893,-46.2,1.291,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
49,0,1,0,1,11,1,27.0,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,1,0,0,0,1,0
32,1,1,0,1,6,2,29.0,1,0,-1.7,94.055,-39.8,0.713,4991.6,0,0,1,0,0,0,0,1,0,0,0,0
36,1,0,0,0,7,3,540.0,6,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,1,0,0,0,0,0,0,1
55,0,1,0,0,11,3,87.0,1,0,-3.4,92.649,-30.1,0.716,5017.5,0,0,0,0,1,0,0,0,0,0,0,1
58,0,1,0,0,4,4,229.0,1,1,-1.8,93.749,-34.6,0.644,5008.7,1,0,0,0,1,0,0,1,0,0,0,0
36,0,1,0,1,6,5,241.0,2,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
31,1,1,0,0,8,5,511.0,2,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
34,0,1,0,0,7,2,490.0,3,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0,1,0,0,0,0,1,0,0,0
58,0,0,0,0,7,3,119.0,2,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
55,0,0,0,0,7,1,136.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
38,0,1,0,0,11,3,233.0,2,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
38,0,0,0,0,4,2,277.0,1,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
36,1,0,0,1,5,5,180.0,3,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,1,0,0,7,5,55.0,6,0,1.4,93.918,-42.7,4.957,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
47,0,1,0,0,7,2,247.0,2,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
39,0,1,0,0,7,4,33.0,3,0,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
31,1,1,0,0,11,4,70.0,1,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0,0,1,0,0,0,0,0,1,0
38,2,1,0,0,7,2,395.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
40,0,1,0,0,8,1,392.0,4,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
31,0,1,1,0,7,3,520.0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
28,0,1,0,0,5,5,144.0,5,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,1,0,0,1,0,0,0,0
41,1,1,0,0,8,3,219.0,3,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
40,0,0,1,1,7,2,420.0,2,0,1.4,93.918,-42.7,4.955,5228.1,1,0,1,0,0,0,0,1,0,0,0,0
33,2,0,1,0,4,1,34.0,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
48,2,1,0,1,11,5,122.0,4,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,1,0,0,0,0,0,1,0
40,0,0,0,1,5,2,26.0,1,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
29,0,1,0,0,8,4,69.0,1,1,-2.9,92.201,-31.4,0.851,5076.2,0,1,0,0,0,0,0,0,0,0,0,1
52,2,1,1,0,4,1,9.0,5,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,1,0,0,0,0
48,1,1,0,0,11,3,473.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
35,1,1,0,0,6,2,187.0,1,2,-1.7,94.055,-39.8,0.713,4991.6,1,0,0,0,0,0,1,0,0,0,1,0
57,0,0,0,0,8,2,318.0,2,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
36,1,0,0,0,11,1,406.0,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
33,1,1,0,0,5,4,95.0,3,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
29,1,0,0,0,8,1,165.0,2,0,1.4,93.444,-36.1,4.97,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
46,0,1,0,0,8,3,46.0,3,0,1.4,93.444,-36.1,4.967,5228.1,1,0,1,0,0,0,0,0,0,1,0,0
32,0,1,0,1,11,4,60.0,1,0,-0.1,93.2,-42.0,4.076,5195.8,0,1,0,0,0,0,0,0,1,0,0,0
